id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
32372251,DC RETREAT,36237595,6/19/15,"Washington, District of Columbia, United States",N/A,N/A,f,Langdon,2,2,t,f,20018,38.92486,-76.97949,f,House,Private room,2,1,1,1,Real Bed,$65.00 ,,,,$35.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,11 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
32373883,"Sharp Foggy Bottom 1BR w/ Gym, Rooftop + Doorman by Blueground",107434423,12/16/16,"New York, New York, United States",within an hour,99%,f,Cambridge,1193,1193,t,f,20037,38.90426,-77.05206,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$183.00 ,,,,$125.00 ,1,$0.00 ,30,1125,30,730,1125,1125,702.3,1125,today,125,0,0,,,,,,,,,,f,t,f,flexible,f,f,138,
32377697,Relax in 2 BR Home : 5 Mins from Capitol Hill,179112531,3/18/18,"Washington, District of Columbia, United States",within an hour,100%,f,Randle Highlands,1,1,t,f,20020,38.87166,-76.97006,t,House,Entire home/apt,6,2,2,2,Real Bed,$104.00 ,,,$0.00 ,$80.00 ,4,$25.00 ,2,1125,2,2,1125,1125,2,1125,yesterday,30,44,44,3/6/19,1/16/20,94,9,9,10,10,9,9,f,f,f,moderate,f,f,1,4.13
32384077,3 Bedroom Townhouse Close to Metro.  Free Parking.,243171543,2/14/19,"Washington, District of Columbia, United States",within an hour,100%,t,16th Street Heights,2,2,t,f,20011,38.9391,-77.02806,t,Townhouse,Entire home/apt,4,1,3,3,Real Bed,$115.00 ,,,$0.00 ,$100.00 ,1,$0.00 ,2,180,2,2,180,180,2,180,2 weeks ago,36,43,43,3/31/19,1/12/20,99,10,10,10,10,10,10,f,f,f,flexible,f,f,2,4.37
32387655,Tranquil,243204916,2/14/19,"Washington, District of Columbia, United States",within an hour,100%,f,,1,1,t,f,20011,38.94161,-77.00427,f,House,Private room,1,1,1,1,Real Bed,$35.00 ,,,$100.00 ,$40.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,4 months ago,90,2,2,3/10/19,6/30/19,100,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,1,0.19
32400869,Gorgeous & Modern CityCenter - WALK TO EVERYTHING!,17984882,7/11/14,"Washington, District of Columbia, United States",within a few hours,95%,f,Downtown/Penn Quarter,2,2,t,t,20001,38.90066,-77.02441,t,Condominium,Entire home/apt,5,2,2,2,Real Bed,$275.00 ,,,$350.00 ,$120.00 ,1,$0.00 ,3,365,3,3,365,365,3,365,3 months ago,315,20,20,4/7/19,1/1/20,95,9,10,10,10,10,9,f,f,f,moderate,f,f,2,2.08
32405122,"Lovely, clean and quiet place with the nature view",243346707,2/15/19,US,N/A,N/A,f,Glover Park,1,1,t,f,20007,38.91874,-77.0781,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,$110.00 ,,,$0.00 ,$0.00 ,1,$30.00 ,2,1125,1,2,1125,1125,1.8,1125,8 months ago,0,7,7,3/3/19,6/2/19,97,10,10,10,10,9,9,f,f,f,strict_14_with_grace_period,f,f,1,0.65
32411012,"Cozy, near MGM, National Harbor",235932023,1/11/19,"Washington, District of Columbia, United States",N/A,N/A,f,Bellevue,2,2,t,f,20032,38.8207,-77.00672,t,Apartment,Private room,2,1,1,1,Real Bed,$85.00 ,,,,,1,$0.00 ,1,29,1,1,29,29,1,29,11 months ago,179,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
32421507,"Discover Hip H Street from a Classy, Comfortable Townhouse",108080929,12/22/16,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,3,3,t,f,20002,38.89856,-76.98708,t,House,Entire home/apt,3,1,2,2,Real Bed,$150.00 ,,,"$1,000.00 ",$90.00 ,1,$10.00 ,3,1125,3,3,1125,1125,3,1125,3 months ago,85,46,46,3/5/19,1/2/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,4.3
32423694,Exquisite Custom 2BR+ LUXE APT Rooftop Pool NW DC,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,57,57,t,f,20001,38.9014,-77.01292,t,Serviced apartment,Hotel room,9,2,3,7,Real Bed,$325.00 ,,,$400.00 ,$150.00 ,3,$20.00 ,2,180,2,2,180,180,2,180,today,204,40,40,3/14/19,12/25/19,98,10,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,11,3.85
32438837,Condo near H street corridor and Capitol Hill,36794423,6/26/15,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,20002,38.91039,-76.9862,f,Condominium,Entire home/apt,4,1,2,2,Real Bed,$106.00 ,,,,$50.00 ,2,$20.00 ,1,1125,1,1,1125,1125,1,1125,9 months ago,0,1,1,5/6/19,5/6/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.12
32442581,Waterfront Washington D.C. Property,220611595,10/14/18,"Hickory, North Carolina, United States",within an hour,100%,t,Southwest Waterfront,4,4,t,f,20024,38.87704,-77.01862,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$134.00 ,,,$150.00 ,$100.00 ,4,$25.00 ,3,1125,3,3,1125,1125,3,1125,today,258,42,42,4/17/19,12/16/19,97,10,10,9,10,10,10,f,t,f,flexible,f,f,1,4.53
32446411,Comfy Home Away from Home - Bedroom,243739595,2/17/19,US,within a day,70%,f,16th Street Heights,3,3,t,f,20011,38.95113,-77.03105,t,House,Private room,2,1,1,1,Real Bed,$85.00 ,,,,$30.00 ,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,11 months ago,83,10,10,3/10/19,12/17/19,94,9,10,10,10,10,10,f,t,f,flexible,f,f,3,0.95
32446700,Attic Room with Private Bath,243739595,2/17/19,US,within a day,70%,f,16th Street Heights,3,3,t,f,20011,38.95284,-77.0316,f,House,Private room,2,1,1,0,Real Bed,$90.00 ,,,$0.00 ,$30.00 ,1,$10.00 ,2,1125,2,2,1125,1125,2,1125,11 months ago,179,8,8,4/8/19,1/1/20,95,10,9,10,10,10,10,f,t,f,moderate,f,f,3,0.84
32446779,Private room. Perfect space for R&R,243739595,2/17/19,US,within a day,70%,f,16th Street Heights,3,3,t,f,20011,38.95231,-77.03089,f,House,Private room,2,1,1,1,Real Bed,$85.00 ,,,,$30.00 ,1,$10.00 ,2,1125,2,2,1125,1125,2,1125,11 months ago,179,20,20,3/10/19,1/3/20,91,10,9,10,10,10,10,f,t,f,flexible,f,f,3,1.9
32447133,Newly Renovated Basement Apt in AU/Tenleytown,29407969,3/15/15,"Washington, District of Columbia, United States",within an hour,100%,f,,1,1,t,f,20016,38.94596,-77.0841,f,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$76.00 ,,,,,1,$0.00 ,2,20,2,2,20,20,2,20,7 weeks ago,153,61,61,3/3/19,1/1/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,5.67
32449502,Bright Bedroom & private bath in Central Eckington,4609346,1/6/13,"Washington, District of Columbia, United States",within a day,100%,t,Eckington,2,2,t,t,20002,38.91774,-77.00399,f,Condominium,Private room,2,1,1,1,Real Bed,$80.00 ,,,$0.00 ,$40.00 ,1,$0.00 ,2,7,2,2,7,7,2,7,a week ago,40,3,3,3/10/19,8/9/19,100,10,10,10,10,10,10,f,f,f,flexible,f,f,2,0.28
32451420,Suite Hideaway in Petworth rowhome,5297856,3/3/13,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,f,20011,38.94936,-77.02637,t,Guest suite,Entire home/apt,3,1,1,1,Real Bed,$80.00 ,,,$500.00 ,$30.00 ,2,$10.00 ,2,29,2,2,29,29,2,29,a week ago,87,18,18,3/29/19,11/14/19,98,10,10,10,10,9,10,f,f,f,strict_14_with_grace_period,f,f,2,1.82
32464462,"DC cozy PRIVATE ROOM#2 Free Parking, metro, gym",27211860,2/4/15,"Washington, District of Columbia, United States",within a few hours,80%,f,,4,4,t,t,20019,38.90908,-76.93934,f,House,Private room,4,1,1,2,Real Bed,$54.00 ,,,"$1,000.00 ",$60.00 ,2,$60.00 ,3,1125,3,3,1125,1125,3,1125,4 months ago,0,9,9,3/21/19,6/10/19,91,9,9,9,9,8,10,f,f,f,strict_14_with_grace_period,f,f,4,0.89
32464624,"Renovated Cap Hill: 1 Block to Metro, has Garage!",7703359,7/24/13,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,2,2,t,t,20003,38.88302,-76.98633,t,Townhouse,Entire home/apt,8,2,3,3,Real Bed,$395.00 ,,,$0.00 ,$175.00 ,1,$0.00 ,2,1125,2,4,1125,1125,2,1125,4 weeks ago,319,19,19,3/31/19,12/30/19,99,10,10,10,10,10,10,f,f,f,flexible,f,f,2,1.93
32467466,None Better Apartment - Fully Furnished,243917593,2/18/19,"Washington, District of Columbia, United States",within a day,100%,t,Cleveland Park,1,1,t,f,20016,38.94618,-77.07318,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$69.00 ,,,$0.00 ,$100.00 ,1,$0.00 ,14,90,14,14,90,90,14,90,2 months ago,156,2,2,3/17/19,8/3/19,100,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.19
32471708,"Modern, Eclectic Apartment in Charming Petworth",14818870,4/28/14,"Washington, District of Columbia, United States",within a day,88%,f,Northwest Washington,0,0,t,t,20011,38.9535,-77.01855,t,Guest suite,Entire home/apt,4,1,1,2,Real Bed,$63.00 ,,,$500.00 ,$75.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,4 weeks ago,126,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
32476053,"Sleek, historic, &  private w/ modern conveniences",100115861,10/17/16,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,20009,38.92679,-77.04194,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,$130.00 ,,,,$50.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 weeks ago,0,23,23,4/16/19,10/20/19,99,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,2.47
32491783,Retreat on quiet street in the heart of the city,38948716,7/19/15,"Washington, District of Columbia, United States",N/A,N/A,t,,1,1,t,f,20009,38.91661,-77.04017,f,Condominium,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,,,$0.00 ,$45.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,0,27,27,3/3/19,8/25/19,99,10,10,10,10,10,10,f,t,f,moderate,f,f,1,2.51
32492651,"Luxe Logan Circle 2BR w/ roof deck, parking avail.",75240920,6/1/16,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,2,2,t,t,20005,38.91,-77.03458,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,$215.00 ,,,$0.00 ,$85.00 ,4,$20.00 ,2,60,2,2,60,60,2,60,yesterday,58,64,64,3/12/19,1/12/20,100,10,10,10,10,10,10,f,t,f,moderate,f,f,3,6.11
32495449,3Bed/2.5Bath Bright Spacious Rowhouse in Petworth,35480715,6/10/15,"Washington, District of Columbia, United States",within an hour,100%,f,Petworth,2,2,t,t,20011,38.95541,-77.01949,t,Townhouse,Entire home/apt,6,2.5,3,3,Real Bed,$140.00 ,,,$0.00 ,$60.00 ,1,$0.00 ,2,14,2,2,14,14,2,14,6 days ago,168,37,37,6/7/19,1/12/20,91,9,9,10,10,9,9,f,t,f,moderate,f,f,3,4.89
32501240,Georgetown Calm- Downtown Simple Access,241508765,2/6/19,"Washington, District of Columbia, United States",within an hour,100%,f,Glover Park,4,4,t,f,20007,38.92116,-77.07978,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$68.00 ,,,$250.00 ,$110.00 ,1,$15.00 ,4,45,1,4,1125,1125,4,1125,a week ago,84,20,20,3/10/19,1/1/20,90,10,10,10,9,10,9,f,f,f,strict_14_with_grace_period,f,f,4,1.9
32515738,Perfect location in Washington DC,122447633,3/24/17,United States,within an hour,100%,t,Manor Park,1,1,t,f,20011,38.95854,-77.02332,t,Townhouse,Entire home/apt,8,1,3,7,Real Bed,$102.00 ,,,$0.00 ,$125.00 ,1,$5.00 ,2,1125,2,2,1125,1125,2,1125,2 days ago,230,37,37,3/10/19,1/2/20,96,10,10,10,10,10,10,f,t,f,moderate,f,f,1,3.51
32521336,Enjoy a painted zoo in your bedroom!,160565657,11/29/17,"Washington, District of Columbia, United States",N/A,N/A,t,Mount Pleasant,1,1,t,f,20010,38.92875,-77.03962,t,Townhouse,Private room,2,2.5,1,2,Real Bed,$58.00 ,,,,,1,$0.00 ,1,5,1,1,5,5,1,5,9 months ago,0,8,8,3/30/19,5/6/19,98,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.81
32521904,"RoseHill Gardens of Crestwood,  Washington, DC",244371151,2/20/19,US,within an hour,100%,t,Crestwood,1,1,t,f,20011,38.94332,-77.04005,t,Guest suite,Entire home/apt,4,1,1,1,Real Bed,$110.00 ,,,$0.00 ,$0.00 ,3,$25.00 ,2,30,2,2,30,30,2,30,2 months ago,168,50,50,3/31/19,11/11/19,99,10,10,10,10,10,10,f,f,f,flexible,f,f,1,5.08
32523299,"Private, spacious hideout in NW DC",60085602,2/23/16,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,3,3,t,t,20011,38.9575,-77.02942,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,$140.00 ,,,$0.00 ,$25.00 ,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,87,29,29,4/4/19,1/5/20,99,10,10,10,10,9,9,f,f,f,strict_14_with_grace_period,f,f,2,2.99
32524178,1 Bedroom Apartment - 2 blocks from Potomac River,16644446,6/11/14,United States,within an hour,100%,f,Hollywood,73,73,t,t,20024,38.87581,-77.01655,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$199.00 ,,,$0.00 ,$115.00 ,1,$0.00 ,2,1125,2,3,1125,1125,2.4,1125,5 weeks ago,23,1,1,3/31/19,3/31/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,24,0.1
32524882,1 BR apartment - 2 blocks from Potomac Waterfront,16644446,6/11/14,United States,within an hour,100%,f,Hollywood,73,73,t,t,20024,38.87569,-77.01471,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$199.00 ,,,$0.00 ,$115.00 ,1,$0.00 ,2,1125,2,3,1125,1125,2.3,1125,5 weeks ago,51,1,1,4/7/19,4/7/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,24,0.1
32550823,2 Bedroom apartment - close to Potomac waterfront,16644446,6/11/14,United States,within an hour,100%,f,Hollywood,73,73,t,t,20024,38.87685,-77.01419,f,Apartment,Entire home/apt,5,2,2,2,Real Bed,$279.00 ,,,$0.00 ,$115.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,5 weeks ago,48,1,1,6/7/19,6/7/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,24,0.13
32613185,⭐️ Bright & Spacious Home in Vibrant Shaw by Metro!,121342487,3/18/17,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,1,1,t,f,20001,38.9116,-77.01901,t,Condominium,Entire home/apt,8,2.5,2,3,Real Bed,$100.00 ,,,$249.00 ,$120.00 ,6,$25.00 ,1,27,1,2,27,27,1.3,27,today,53,62,62,2/27/19,1/1/20,99,10,10,10,10,10,10,f,t,f,moderate,f,f,1,5.69
32616215,✦ ENTIRE HOME NEAR U ST ✦ 2 UNITS // FREE PARKING,27323824,2/6/15,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,9,9,t,t,20001,38.91264,-77.01431,t,Townhouse,Entire home/apt,13,3.5,5,10,Real Bed,$489.00 ,,,$0.00 ,$172.00 ,9,$25.00 ,1,365,1,4,365,365,3.5,365,today,143,9,9,5/8/19,12/27/19,98,10,10,10,10,9,10,f,f,f,moderate,f,f,7,1.05
32640238,** LOVELY APT IN RESURGENT H ST CORRIDOR AREA **,123268799,3/29/17,"Washington, District of Columbia, United States",within an hour,100%,f,Carver Langston,3,3,t,f,20002,38.89944,-76.97856,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$137.00 ,,,$0.00 ,$64.00 ,1,$0.00 ,1,365,1,4,365,365,3.5,365,today,153,58,58,3/5/19,1/12/20,92,10,10,10,10,9,9,f,f,f,moderate,f,f,3,5.42
32643173,"★ Lively U St & 17th Street Nightlife, Near Metro",245433823,2/25/19,US,N/A,N/A,f,U Street Corridor,1,1,t,t,20009,38.91455,-77.03919,t,Apartment,Entire home/apt,2,1,0,2,Real Bed,$158.00 ,,,$0.00 ,$62.00 ,1,$6.00 ,1,14,1,1,14,14,1,14,5 months ago,30,31,31,3/4/19,9/3/19,89,9,10,9,9,10,9,f,f,f,moderate,f,f,1,2.89
32644581,• Modern • Cozy • Sunny • Walk Everywhere,119759768,3/8/17,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,20008,38.94209,-77.0607,f,Apartment,Private room,2,1,1,1,Real Bed,$90.00 ,,,,,1,$0.00 ,14,1125,14,14,1125,1125,14,1125,10 months ago,83,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
32648943,** STACKED ROWHOME ** UP & COMING  ** CONVENIENCE,123268799,3/29/17,"Washington, District of Columbia, United States",within an hour,100%,f,Carver Langston,3,3,t,f,20002,38.8994,-76.97843,t,Apartment,Entire home/apt,8,3,3,4,Real Bed,$231.00 ,,,$0.00 ,$124.00 ,5,$25.00 ,1,365,1,4,365,365,3.5,365,today,128,4,4,4/14/19,12/29/19,85,9,10,10,9,7,9,f,f,f,moderate,f,f,3,0.43
32654680,Master Bedroom w/Pvt Bath; Great Price! (Sublet),70571367,5/5/16,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,2,2,t,t,20002,38.90354,-76.99012,t,House,Private room,2,1,1,1,Real Bed,$29.00 ,,,,,1,$0.00 ,30,90,30,30,90,90,30,90,11 months ago,0,2,2,5/31/19,7/2/19,100,10,8,9,10,10,9,f,t,f,moderate,f,f,2,0.26
32662552,"2 Bedroom Suite, private parking, border of DC",32935630,5/8/15,"Washington, District of Columbia, United States",within an hour,100%,t,Woodridge,1,1,t,t,20712,38.93281,-76.96277,t,Guest suite,Entire home/apt,5,1,2,3,Real Bed,$80.00 ,,,$150.00 ,$80.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,today,258,52,52,3/17/19,1/1/20,97,10,10,10,10,9,10,f,f,f,moderate,f,f,3,5.05
32666846,"Rich area, convenient, affordable",27761593,2/15/15,US,N/A,N/A,f,,1,1,t,f,20016,38.93266,-77.07727,f,Villa,Private room,2,1,1,0,Real Bed,$59.00 ,,,$150.00 ,,1,$30.00 ,5,45,5,5,45,45,5,45,8 months ago,0,1,1,5/7/19,5/7/19,20,4,4,2,6,8,4,f,t,f,strict_14_with_grace_period,f,f,1,0.12
32669554,Luxury 1BR Near Capitol/Union Market/Whole Foods,1182066,9/19/11,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,0,0,t,t,20002,38.9015,-76.99851,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,,,$200.00 ,$50.00 ,1,$0.00 ,2,7,2,2,7,7,2,7,today,65,27,27,7/25/19,1/11/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,4.53
32672816,Light-filled Spacious Apt - Georgetown/Glover Park,29822231,3/22/15,"Washington, District of Columbia, United States",within an hour,100%,t,Glover Park,1,1,t,f,20007,38.91889,-77.07485,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$120.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,2,180,2,2,180,180,2,180,3 months ago,0,34,34,4/22/19,10/26/19,97,10,10,10,10,10,10,f,f,f,flexible,f,f,1,3.74
32686309,Lovely Room & Bath near Metro— Stress-free DC #3!,27696,7/26/09,"Washington, District of Columbia, United States",within an hour,100%,f,Friendship Heights,3,3,t,t,20015,38.95954,-77.08149,t,House,Private room,2,1,1,1,Real Bed,$125.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 days ago,340,14,14,5/31/19,12/21/19,99,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,t,3,1.79
32689686,Columbia Heights Dream Stay,19328870,8/2/14,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,20010,38.92964,-77.03293,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$132.00 ,,,$0.00 ,$29.00 ,2,$15.00 ,1,1125,1,1,1125,1125,1,1125,10 months ago,48,3,3,3/20/19,3/31/19,100,10,10,9,10,9,9,f,t,f,flexible,f,f,1,0.29
32690172,Stunning Penthouse Apartment in Shaw Neighborhood!,23288293,11/3/14,"Washington, District of Columbia, United States",within a few hours,100%,f,LeDroit Park,1,1,t,t,20001,38.91763,-77.0219,t,Apartment,Private room,2,1,1,1,Real Bed,$175.00 ,,,,,1,$0.00 ,2,8,2,2,8,8,2,8,10 months ago,0,1,1,4/6/19,4/6/19,80,10,8,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.1
32691966,"Gorgeous Garden Flat - Hip, Historic, w/ Parking!",10765068,12/22/13,"Washington, District of Columbia, United States",within an hour,100%,t,Bloomingdale,1,1,t,f,20001,38.91354,-77.00999,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$115.00 ,,,$150.00 ,$50.00 ,2,$20.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,0,12,12,4/19/19,12/30/19,98,10,10,10,10,10,10,f,f,f,moderate,f,f,1,1.3
32693192,Spacious Townhouse in Popular DC Neighborhood,33075355,5/10/15,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,f,20002,38.91831,-77.00285,t,Townhouse,Entire home/apt,6,2,3,3,Real Bed,$175.00 ,,,$0.00 ,$150.00 ,1,$0.00 ,2,5,2,2,5,5,2,5,10 months ago,0,4,4,3/10/19,4/21/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.38
32694234,Georgetown Lull-  Downtown / National Mall Easy,241508765,2/6/19,"Washington, District of Columbia, United States",within an hour,100%,f,Glover Park,4,4,t,f,20007,38.92111,-77.0796,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$68.00 ,,,$250.00 ,$110.00 ,1,$15.00 ,4,30,2,4,1125,1125,4,1125,2 weeks ago,99,20,20,4/1/19,12/16/19,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,4,2.04
32695566,Cozy Basement Basecamp Close to DC Food Scene,166570794,1/8/18,"Washington, District of Columbia, United States",within an hour,100%,t,Kingman Park,1,1,t,f,20002,38.89929,-76.98487,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$118.00 ,,,$0.00 ,$60.00 ,2,$10.00 ,2,1125,2,2,1125,1125,2,1125,2 weeks ago,58,21,21,3/23/19,12/31/19,97,10,9,10,10,10,10,f,t,f,moderate,f,f,1,2.08
32715072,2BR Lower Level in Historic Georgetown Estate,101353697,10/26/16,"Washington, District of Columbia, United States",within a day,80%,f,Georgetown,6,6,t,f,20007,38.91185,-77.05726,t,Apartment,Entire home/apt,3,2.5,2,2,Real Bed,$550.00 ,,,$100.00 ,$100.00 ,4,$50.00 ,1,100,1,1,100,100,1,100,5 months ago,169,1,1,5/18/19,5/18/19,100,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,6,0.12
32723431,Furnished one bedroom unit,22198100,10/6/14,"Washington, District of Columbia, United States",within an hour,100%,t,Eckington,5,5,t,t,20002,38.91562,-77.00784,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,,,$0.00 ,$80.00 ,2,$30.00 ,3,1125,3,3,1125,1125,3,1125,2 months ago,365,13,13,3/25/19,11/10/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,1.3
32726582,Big Bright 1 BR at U/Shaw + 14th on Quaint Swann,99955771,10/16/16,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,3,3,t,f,20009,38.91536,-77.03435,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$165.00 ,,,$500.00 ,$80.00 ,2,$25.00 ,1,30,1,1,30,30,1,30,5 days ago,268,52,52,4/12/19,1/17/20,98,10,10,10,10,10,10,f,t,f,moderate,f,f,1,5.51
32726993,"★★★★★Cozy & Convenient Unit, Walking Distance★★★★★",219971307,10/10/18,US,within an hour,86%,f,Eckington,7,7,t,f,20002,38.91331,-77.00802,t,Condominium,Entire home/apt,8,2,3,3,Real Bed,$199.00 ,,,$300.00 ,$250.00 ,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,270,8,8,3/23/19,6/30/19,85,9,9,10,10,8,9,f,t,f,strict_14_with_grace_period,f,f,11,0.79
32727315,"★★★★★ Great location & Easy Tour, Downtown DC★★★★★",219971307,10/10/18,US,within an hour,86%,f,Eckington,7,7,t,f,20002,38.9136,-77.00821,t,Condominium,Entire home/apt,8,2,3,3,Real Bed,$199.00 ,,,$500.00 ,$250.00 ,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,365,12,12,4/3/19,11/7/19,97,10,9,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,11,1.23
32740772,Cozy Georgetown Home,17633,5/18/09,"Washington, District of Columbia, United States",within an hour,98%,f,Berkley,54,54,t,t,20007,38.909,-77.05498,t,House,Entire home/apt,4,1.5,2,3,Real Bed,$150.00 ,,,$0.00 ,$120.00 ,2,$10.00 ,3,30,3,5,30,30,3.2,30,today,21,16,16,3/31/19,12/27/19,92,10,9,9,9,10,9,f,t,f,moderate,f,t,50,1.63
32741441,"Stunning master suite, historic Georgetown estate",101353697,10/26/16,"Washington, District of Columbia, United States",within a day,80%,f,Georgetown,6,6,t,f,20007,38.91201,-77.0574,t,House,Private room,2,2.5,1,1,Real Bed,$700.00 ,,,$0.00 ,$150.00 ,2,$100.00 ,1,1125,1,1,1125,1125,1,1125,5 months ago,169,1,1,3/31/19,3/31/19,100,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,6,0.1
32741852,Luxurious and Historic Georgetown Mansion,101353697,10/26/16,"Washington, District of Columbia, United States",within a day,80%,f,Georgetown,6,6,t,f,20007,38.91131,-77.05584,t,House,Entire home/apt,10,10,6,9,Real Bed,"$3,500.00 ",,,"$1,500.00 ",$300.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,4 months ago,166,4,4,3/17/19,11/30/19,95,10,9,9,10,10,9,f,f,f,strict_14_with_grace_period,f,f,6,0.39
