id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
28540542,BUDGET BUNK-MIXED-Top Bunk #3,177578477,3/9/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,16,16,t,t,"Washington, District of Columbia, United States",38.90518,-76.98671,Shared room in apartment,Shared room,1,,1 shared bath,1,1,$30.00 ,5,180,5,5,180,180,5,180,,180,5,0,0,2/18/19,6/10/19,100,10,10,10,10,10,10,f,16,0.27
28540613,BUDGET BUNK- MIXED - Bottom Bunk #2,177578477,3/9/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,16,16,t,t,"Washington, District of Columbia, United States",38.90519,-76.98693,Shared room in apartment,Shared room,1,,1 shared bath,1,1,$30.00 ,5,180,5,5,180,180,5,180,,180,7,1,0,11/7/18,10/15/19,97,10,9,10,10,9,10,f,16,0.32
28541830,"Bunk Bed/Female Dorm Rm, Top Bunk #1",177578477,3/9/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,16,16,t,t,"Washington, District of Columbia, United States",38.90502,-76.98683,Shared room in apartment,Shared room,1,,1 shared bath,1,1,$30.00 ,5,180,5,5,180,180,5,180,,180,8,0,0,9/26/18,6/30/19,95,9,10,10,10,10,10,f,16,0.34
28542704,"❤️ENHANCED CLEAN❤️️Dupont Cir★48""TV★Walk Score 97!",487806,4/6/11,"Washington, District of Columbia, United States",within an hour,100%,f,Near Northeast/H Street Corridor,32,32,t,t,"Washington, District of Columbia, United States",38.91421,-77.03844,Entire apartment,Entire home/apt,2,,1 bath,1,1,$144.00 ,2,1000,1,3,1000,1000,2.9,1000,,53,104,55,3,11/29/18,8/17/20,97,10,10,10,10,10,10,f,30,4.87
28542736,BUDGET BUNK-MIXED - Bottom Bunk #4,177578477,3/9/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,16,16,t,t,"Washington, District of Columbia, United States",38.90529,-76.98662,Shared room in apartment,Shared room,1,,1 shared bath,1,1,$30.00 ,5,180,5,5,180,180,5,180,,180,8,1,0,1/4/19,9/13/19,100,10,10,10,10,10,10,f,16,0.4
28542874,"❤️ENHANCED CLEAN❤️️Dupont Cir★48""TV★Walkscore 97!",487806,4/6/11,"Washington, District of Columbia, United States",within an hour,100%,f,Near Northeast/H Street Corridor,32,32,t,t,"Washington, District of Columbia, United States",38.91244,-77.03963,Entire apartment,Entire home/apt,2,,1 bath,1,1,$132.00 ,2,1000,1,3,1000,1000,2.9,1000,,54,130,67,6,9/27/18,8/28/20,97,10,10,10,10,10,10,f,30,5.54
28544907,💎Chíc En Suite💎 PERFECT for Long Stays,159982035,11/24/17,"Washington, District of Columbia, United States",within an hour,100%,t,Bellevue,2,2,t,t,"Washington, District of Columbia, United States",38.82703,-77.01131,Private room in townhouse,Private room,1,,1.5 baths,1,1,$63.00 ,1,365,1,1,1125,1125,1,1125,,0,7,4,0,2/3/19,4/1/20,100,10,10,10,10,10,10,f,2,0.36
28548799,Washington DC convention centre area apt Room#6,208747065,8/10/18,United States,within an hour,89%,f,Shaw,9,9,t,t,"Washington, District of Columbia, United States",38.90906,-77.01969,Private room in townhouse,Private room,2,,1 private bath,1,1,$70.00 ,2,365,2,2,365,365,2,365,,365,60,10,0,9/19/18,3/3/20,94,10,10,10,10,10,9,t,7,2.53
28552105,Washington DC Convention center apt Room#3,208747065,8/10/18,United States,within an hour,89%,f,Shaw,9,9,t,t,"Washington, District of Columbia, United States",38.90929,-77.02101,Private room in townhouse,Private room,2,,1 private bath,,1,$60.00 ,1,365,1,1,365,365,1,365,,363,6,4,0,9/23/18,2/15/20,83,10,10,10,9,9,8,t,7,0.25
28558280,Washington DC convention area apt Room #2,208747065,8/10/18,United States,within an hour,89%,f,Shaw,9,9,t,t,"Washington, District of Columbia, United States",38.9091,-77.02095,Private room in townhouse,Private room,2,,1 private bath,1,0,$60.00 ,1,1125,1,1,1125,1125,1,1125,,364,44,15,0,9/27/18,3/3/20,94,10,9,10,9,10,9,t,7,1.88
28563385,Private studio Dupont Circle only 1 block to metro,16913670,6/17/14,"Washington, District of Columbia, United States",within a day,71%,f,,2,2,t,t,,38.91272,-77.04318,Entire condominium,Entire home/apt,2,,1 bath,1,1,$90.00 ,28,1125,28,28,1125,1125,28,1125,,113,4,1,0,5/11/19,9/2/19,85,8,9,10,10,10,9,f,1,0.25
28563986,Sunny one-bedroom in the heart of Shaw,10744970,12/21/13,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,2,2,t,f,"Washington, District of Columbia, United States",38.91668,-77.02361,Entire apartment,Entire home/apt,2,,1 bath,1,1,$120.00 ,120,1125,120,120,1125,1125,120,1125,,0,1,0,0,11/16/18,11/16/18,100,10,10,10,10,10,8,t,2,0.05
28564940,Modern/Clean Apt - Glover Park/Georgetown,7739180,7/26/13,"Washington, District of Columbia, United States",within an hour,100%,t,Glover Park,1,1,t,t,"Washington, District of Columbia, United States",38.91747,-77.07319,Entire apartment,Entire home/apt,4,,1 bath,1,1,$89.00 ,2,40,2,2,1125,1125,2,1125,,144,87,37,0,12/20/18,3/15/20,100,10,10,10,10,10,10,f,1,4.21
28566522,Washington DC Convention center area apt Room#7,208747065,8/10/18,United States,within an hour,89%,f,Shaw,9,9,t,t,,38.91044,-77.0206,Private room in townhouse,Private room,2,,1 private bath,1,1,$60.00 ,2,1125,2,2,1125,1125,2,1125,,364,40,7,0,10/23/18,1/2/20,89,9,9,9,9,10,9,t,7,1.77
28567085,Washington DC Convention center area APT Room#8,208747065,8/10/18,United States,within an hour,89%,f,Shaw,9,9,t,t,"Washington, District of Columbia, United States",38.90942,-77.02003,Private room in townhouse,Private room,2,,1 private bath,1,0,$65.00 ,2,1125,2,2,1125,1125,2,1125,,365,40,11,0,9/21/18,3/4/20,92,10,9,10,9,10,9,t,7,1.69
28567329,Washington DC Convention center Area APT ROOM#9,208747065,8/10/18,United States,within an hour,89%,f,Shaw,9,9,t,t,,38.91035,-77.01954,Private room in townhouse,Private room,2,,1 private bath,1,0,$65.00 ,2,365,2,2,365,365,2,365,,365,34,8,0,9/27/18,3/7/20,94,9,9,10,10,10,9,t,7,1.45
28581396,Cozy and quiet 2bedrooms town house in Georgetown,215712028,9/16/18,"Washington, District of Columbia, United States",N/A,N/A,f,Georgetown,4,4,t,t,"Washington, District of Columbia, United States",38.91126,-77.06841,Entire townhouse,Entire home/apt,6,,1 bath,2,3,$165.00 ,1,1125,1,1,1125,1125,1,1125,,0,7,0,0,9/25/18,11/25/18,87,9,9,10,9,10,9,f,3,0.3
28584255,Cozy townhouse in Georgetown (Room A),215712028,9/16/18,"Washington, District of Columbia, United States",N/A,N/A,f,Georgetown,4,4,t,t,"Washington, District of Columbia, United States",38.91218,-77.06787,Private room in townhouse,Private room,2,,1 shared bath,1,1,$85.00 ,1,1125,1,1,1125,1125,1,1125,,0,16,0,0,9/23/18,11/15/18,90,10,9,10,10,10,9,f,3,0.68
28584343,Cozy townhouse in Georgetown (Room B),215712028,9/16/18,"Washington, District of Columbia, United States",N/A,N/A,f,Georgetown,4,4,t,t,"Washington, District of Columbia, United States",38.91132,-77.06927,Private room in townhouse,Private room,2,,1 shared bath,1,1,$75.00 ,1,1125,1,1,1125,1125,1,1125,,0,13,0,0,9/29/18,11/12/18,85,9,8,9,10,10,9,f,3,0.56
28587282,Comfortable English Basement Unit Close to Metro,204629993,7/24/18,"Washington, District of Columbia, United States",N/A,N/A,t,Columbia Heights,1,1,t,f,"Washington, District of Columbia, United States",38.93181,-77.03392,Entire apartment,Entire home/apt,2,,1 bath,1,1,$160.00 ,2,1125,2,2,1125,1125,2,1125,,0,62,27,0,11/4/18,2/29/20,98,10,10,10,10,10,10,t,1,2.79
28606289,Luxury Suite in the Heart of Capitol Hill,147252541,8/22/17,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,2,2,t,t,"Washington, District of Columbia, United States",38.89164,-76.99642,Entire condominium,Entire home/apt,8,,2 baths,2,2,$288.00 ,3,360,2,3,1125,1125,2.9,1125,,260,53,25,1,1/21/19,8/13/20,99,10,10,10,10,10,10,t,2,2.7
28646312,The Castle At Foggy Bottom,104464656,11/20/16,"Washington, District of Columbia, United States",within an hour,100%,t,West End,4,4,t,t,"Washington, District of Columbia, United States",38.90318,-77.04887,Entire house,Entire home/apt,10,,2 baths,4,4,$625.00 ,2,30,2,2,1125,1125,2,1125,,338,31,17,4,2/17/19,8/29/20,100,10,10,10,10,10,10,t,2,1.66
28657882,Pro cleaned!  Min. 24-hr buffer between bookings!,139321140,7/8/17,"Washington, District of Columbia, United States",within an hour,100%,t,LeDroit Park,1,1,t,t,"Washington, District of Columbia, United States",38.91596,-77.01575,Entire apartment,Entire home/apt,6,,1 bath,2,4,$134.00 ,2,1125,2,3,1125,1125,2,1125,,131,26,26,1,10/28/19,8/3/20,99,10,10,10,10,10,10,f,1,2.53
28667376,Modern Luxury Apartment w/ Minimalist Decor,216295610,9/19/18,US,N/A,N/A,t,Mount Vernon Square,2,2,t,f,"Washington, District of Columbia, United States",38.90308,-77.01589,Private room in apartment,Private room,2,,1 private bath,1,1,$85.00 ,1,3,1,1,3,3,1,3,,0,12,3,0,10/1/18,9/27/19,95,10,10,10,10,10,10,t,1,0.51
28668627,1 Bedroom Condo in Dupont Circle,48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.91335,-77.04301,Entire serviced apartment,Entire home/apt,2,,2 baths,1,1,$135.00 ,30,1125,30,30,1125,1125,30,1125,,0,0,0,0,,,,,,,,,,t,233,
28674028,80% Private Luxury Space. Rooftop Views. Pool.,203954799,7/21/18,"Greenville, South Carolina, United States",within an hour,100%,t,Navy Yard,1,1,t,t,,38.87383,-77.00201,Private room in loft,Private room,2,,2 baths,1,2,$299.00 ,28,1125,28,28,1125,1125,28,1125,,269,27,9,0,9/30/18,6/21/20,99,10,10,10,10,10,10,t,1,1.16
28679737,"Penn Qtr 1BR w/ Great Views + Gym, near Metro by Blueground",107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1183,1183,t,t,"Washington, District of Columbia, United States",38.89552,-77.02276,Entire apartment,Entire home/apt,2,,1 bath,1,1,$165.00 ,30,1125,730,730,1125,1125,730,1125,,0,1,0,0,1/16/19,1/16/19,100,10,10,10,10,10,10,t,138,0.05
28689800,"Sunny, Spacious Family Home 2 Blocks from Metro",216438202,9/20/18,US,within a few hours,100%,t,Barney Circle,1,1,t,t,"Washington, District of Columbia, United States",38.88789,-76.97909,Entire townhouse,Entire home/apt,11,,3.5 baths,5,8,$449.00 ,3,20,3,3,20,20,3,20,,0,20,7,0,10/28/18,7/28/20,99,10,10,10,10,10,10,f,1,0.89
28692012,Charming Room in Fabulous Neighborhood,159644445,11/21/17,"Washington, District of Columbia, United States",within an hour,78%,f,Columbia Heights,4,4,t,t,"Washington, District of Columbia, United States",38.93577,-77.03201,Private room in house,Private room,2,,1 shared bath,1,1,$60.00 ,1,1125,1,1,1125,1125,1,1125,,178,66,16,0,10/23/18,3/14/20,91,9,9,10,10,9,9,f,4,2.92
28696880,Luxury 3Br Bi-level Condo - Great 14th St Location,42598043,8/26/15,"Washington, District of Columbia, United States",within an hour,95%,t,Columbia Heights,5,5,t,t,"Washington, District of Columbia, United States",38.9226,-77.02815,Entire townhouse,Entire home/apt,10,,3 baths,3,5,$268.00 ,2,1125,2,2,1125,1125,2,1125,,313,118,35,4,9/28/18,8/13/20,98,10,10,10,10,10,10,f,4,5.04
28699771,Private Bedroom 1 Block from Union Station,24087552,11/23/14,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,,38.89983,-77.00116,Private room in townhouse,Private room,2,,1 private bath,1,1,$200.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,f,1,
28715172,Palisades Hill-Top Home,17633,5/18/09,"Washington, District of Columbia, United States",within an hour,86%,f,Berkley,50,50,t,t,"Washington, District of Columbia, United States",38.91289,-77.08871,Entire house,Entire home/apt,8,,2.5 baths,3,4,$289.00 ,30,395,4,30,395,395,27.7,395,,267,7,4,0,10/8/18,12/27/19,94,10,9,10,9,10,10,t,46,0.3
28719542,3BR House in Washington,48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.91506,-77.02841,Entire townhouse,Entire home/apt,6,,2.5 baths,3,3,$183.00 ,30,1125,30,30,1125,1125,30,1125,,95,3,2,0,1/31/19,2/10/20,80,9,10,10,9,10,9,t,233,0.16
28737073,Family-Friendly Elegant Capitol Hill Guest Suite,24877827,12/15/14,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.89562,-76.99386,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$180.00 ,2,14,2,2,14,14,2,14,,171,33,12,1,12/17/18,8/29/20,99,10,10,10,10,10,10,f,1,1.59
28738052,DuPont Retro Chic 2BR Condo (Walk to Metro),12928262,3/8/14,"Washington, District of Columbia, United States",within a few hours,100%,t,"Chevy Chase, MD",8,8,t,t,"Washington, District of Columbia, United States",38.91306,-77.04639,Entire condominium,Entire home/apt,6,,1 bath,2,3,$150.00 ,45,1125,5,45,1125,1125,38.3,1125,,207,31,5,1,10/14/18,8/22/20,95,10,9,10,10,10,10,f,4,1.35
28757369,Sunny loft-like shared apartment in Adams Morgan,17734287,7/6/14,"Washington, District of Columbia, United States",within a few hours,100%,f,Adams Morgan,1,1,t,t,"Washington, District of Columbia, United States",38.91804,-77.04246,Private room in apartment,Private room,2,,1 shared bath,1,1,$72.00 ,1,90,1,1,1125,1125,1,1125,,7,56,19,0,11/10/18,2/29/20,95,10,9,10,10,10,10,f,1,2.55
28762943,Bunk Bed/Female Dorm Rm/ Bottom Bunk 2,177578477,3/9/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,16,16,t,t,"Washington, District of Columbia, United States",38.90472,-76.98662,Shared room in apartment,Shared room,1,,1 shared bath,1,1,$30.00 ,5,180,5,5,180,180,5,180,,0,15,1,0,10/13/18,10/20/19,96,10,9,10,10,10,10,f,16,0.65
28763401,"Single Bed, Female Dorm  Top Bunk #3",177578477,3/9/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,16,16,t,t,"Washington, District of Columbia, United States",38.9068,-76.9853,Shared room in apartment,Shared room,1,,1 shared bath,1,1,$30.00 ,5,180,5,5,180,180,5,180,,180,13,0,0,10/10/18,6/13/19,95,10,10,10,9,9,10,f,16,0.56
28763567,Bunk Bed/Female Dorm Rm/Bottom Bunk #4,177578477,3/9/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,16,16,t,t,"Washington, District of Columbia, United States",38.90675,-76.985,Shared room in apartment,Shared room,1,,1 shared bath,1,8,$30.00 ,5,180,5,5,180,180,5,180,,180,8,0,0,10/26/18,8/3/19,95,10,9,10,10,10,10,f,16,0.36
28764474,Private Bedroom and Bathroom,18061758,7/13/14,"Washington, District of Columbia, United States",N/A,N/A,f,Central Northeast/Mahaning Heights,1,1,t,t,,38.8965,-76.94773,Private room in condominium,Private room,2,,1 private bath,1,1,$45.00 ,2,1125,2,2,1125,1125,2,1125,,0,2,0,0,10/14/18,10/22/18,100,9,10,10,10,10,10,f,1,0.09
28776973,Luxury 1 BR near H Street w/ patio,14900937,4/29/14,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,,38.90203,-77.00099,Entire apartment,Entire home/apt,3,,1 bath,1,2,$63.00 ,1,1125,1,1,1125,1125,1,1125,,0,7,0,0,11/25/18,6/7/19,89,9,10,9,10,9,9,f,1,0.33
28786256,"Subletting snug, cozy little bedroom for October!",104853548,11/22/16,"Highland Park, Illinois, United States",N/A,N/A,f,Park View,1,1,t,t,,38.93019,-77.02278,Private room in townhouse,Private room,1,,1 shared bath,1,1,$25.00 ,14,27,14,14,27,27,14,27,,0,0,0,0,,,,,,,,,,f,1,
28786757,Private entrance to Capitol Hill Gem!,30984226,4/10/15,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,"Washington, District of Columbia, United States",38.89889,-77.00104,Private room in guest suite,Private room,2,,1 private bath,1,1,$100.00 ,3,1125,3,3,1125,1125,3,1125,,79,71,25,0,10/8/18,3/8/20,98,10,10,10,10,10,10,t,1,3.07
28790411,Private Room w/Private Bath and Walk-in Closet,163362419,12/19/17,"Washington, District of Columbia, United States",within an hour,100%,t,Shipley Terrace,1,1,t,t,"Washington, District of Columbia, United States",38.84084,-76.99125,Private room in townhouse,Private room,1,,1 private bath,1,1,$55.00 ,21,1125,21,21,1125,1125,21,1125,,365,1,1,0,1/15/20,1/15/20,100,10,10,8,8,8,8,t,2,0.13
28806419,"Modern, artsy, top floor condo near DC attractions",18507499,7/20/14,"Washington, District of Columbia, United States",N/A,N/A,t,St. Elizabeths,1,1,t,t,,38.84664,-77.00039,Entire townhouse,Entire home/apt,4,,1 bath,1,2,$70.00 ,2,1125,2,2,1125,1125,2,1125,,0,26,0,0,10/9/18,7/17/19,99,10,10,10,10,9,9,t,1,1.13
28830819,"Smart Logan Circle 1BR w/ Gym, near hip 14th Street, by Blueground",107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1183,1183,t,t,"Washington, District of Columbia, United States",38.90603,-77.03018,Entire apartment,Entire home/apt,2,,1 bath,1,1,$175.00 ,30,1125,30,730,1125,1125,709,1125,,195,0,0,0,,,,,,,,,,t,138,
28836027,3BR Place in Washington DC,48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.9065,-77.02962,Entire serviced apartment,Entire home/apt,6,,2.5 baths,3,3,$235.00 ,30,1125,30,30,1125,1125,30,1125,,100,1,1,0,3/25/20,3/25/20,100,10,10,10,10,10,10,t,233,0.19
28838584,Giant 3 Bedroom/4Bathroom Basement Condo- HighEnd,153142984,10/3/17,US,within an hour,100%,t,Park View,5,5,t,t,"Washington, District of Columbia, United States",38.93201,-77.01915,Entire condominium,Entire home/apt,10,,3.5 baths,3,3,$197.00 ,3,30,1,3,1125,1125,3,1125,,63,45,18,2,11/24/18,8/10/20,96,10,10,10,10,9,10,t,4,2.09
28843652,Apartment,217501892,9/26/18,US,N/A,N/A,f,16th Street Heights,2,2,t,f,"Washington, District of Columbia, United States",38.93801,-77.02571,Entire apartment,Entire home/apt,2,,1 bath,1,1,$125.00 ,28,1125,28,28,1125,1125,28,1125,,365,0,0,0,,,,,,,,,,t,2,
28863314,Pro Cleaned Mid Century Hollywood Glam in Redbrick Row Home.,46630199,10/15/15,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,59,59,t,t,"Washington, District of Columbia, United States",38.91249,-77.01966,Entire house,Entire home/apt,10,,2.5 baths,2,3,$266.00 ,3,89,2,7,89,89,2.8,89,,136,33,18,0,10/29/18,5/8/20,99,10,10,10,10,10,10,f,48,1.47
28865346,Cute + Cozy 1 bedroom -Near U St & CoHeight metro!,217630657,9/27/18,"Bowie, Maryland, United States",within a few hours,100%,t,Columbia Heights,3,3,t,t,,38.92134,-77.03052,Entire apartment,Entire home/apt,4,,1 bath,1,1,$120.00 ,2,30,2,2,30,30,2,30,,360,53,10,0,10/21/18,11/25/19,100,10,10,10,10,10,10,f,1,2.34
28867063,Biltmore DC luxury in Kalorama Ex-Large apartment,87819758,8/3/16,"Washington, District of Columbia, United States",within an hour,100%,f,Kalorama,1,1,t,f,"Washington, District of Columbia, United States",38.92326,-77.04314,Entire apartment,Entire home/apt,8,,2 baths,3,3,$360.00 ,5,180,5,5,1125,1125,5,1125,,280,0,0,0,,,,,,,,,,t,1,
28869341,"Beautiful private space, an office & outdoor patio",19628998,8/7/14,"Washington, District of Columbia, United States",within a few hours,100%,t,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.89653,-76.98681,Entire apartment,Entire home/apt,4,,1 bath,1,1,$74.00 ,2,60,2,2,60,60,2,60,,0,108,30,0,10/4/18,3/16/20,98,10,10,10,10,10,10,f,1,4.65
28870488,The Wright House in Washington's Trendy Mount Vernon Square,20129312,8/16/14,"Washington, District of Columbia, United States",within an hour,100%,t,Mount Vernon Square,3,3,t,t,"Washington, District of Columbia, United States",38.90564,-77.01751,Entire condominium,Entire home/apt,2,,1 bath,1,1,$159.00 ,2,29,2,2,1125,1125,2,1125,,146,42,11,0,10/4/18,3/13/20,100,10,10,10,10,10,10,t,2,1.81
28885512,Chic Home Close to U Street,217752881,9/28/18,US,within an hour,100%,f,Mount Pleasant,9,9,t,t,"Washington, District of Columbia, United States",38.93087,-77.03902,Entire house,Entire home/apt,8,,2 baths,3,3,$369.00 ,2,1125,2,3,1125,1125,3,1125,,323,15,12,0,4/22/19,3/2/20,95,10,10,10,10,10,9,t,5,0.91
28895568,The Jacqueline,2761762,6/27/12,"Washington, District of Columbia, United States",within a day,80%,t,Capitol Hill,3,3,t,t,,38.89122,-76.98976,Entire apartment,Entire home/apt,4,,1 bath,1,4,$68.00 ,2,10,2,2,10,10,2,10,,62,91,30,0,10/17/18,7/11/20,96,10,10,10,10,10,10,f,1,3.99
28896048,Modern Basement Studio Efficiency Apartment,52428799,12/27/15,"Washington, District of Columbia, United States",within a day,90%,f,Shipley Terrace,1,1,t,f,"Washington, District of Columbia, United States",38.8437,-76.99071,Entire apartment,Entire home/apt,2,,1 bath,1,1,$57.00 ,7,90,7,7,1125,1125,7,1125,,132,56,6,0,10/21/18,7/13/20,96,10,10,10,10,9,10,t,1,2.47
28897052,Hosted by Rajaa This is newly remodeled basement,217836431,9/29/18,"Washington, District of Columbia, United States",N/A,N/A,f,Marshall Heights,2,2,t,f,"Washington, District of Columbia, United States",38.88768,-76.9352,Private room in townhouse,Private room,2,,1 shared bath,1,1,$45.00 ,1,7,1,1,7,7,1,7,,0,22,6,0,10/9/18,3/14/20,93,10,10,10,10,9,9,f,2,0.95
